ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_METHOD,CUSTOMER_ID,CUSTOMER_NAME,CUST_CATEGORY,CITY,PROVINCE,COUNTRY,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT
137,CN-202021-2084652,2022-10-05,2022-10-11,标准级,薛婷-21070,薛婷,消费者,常州,江苏,中国,华东,办公用-标签-10004025,办公用品,标签,"Harbour Creations 合法证物标签, 红色",100.52,2,0.0,31.92
138,US-202021-1904299,2022-02-16,2022-02-22,标准级,牛晒-19810,牛晒明,小型企业,张家港,江苏,中国,华东,办公用-系固-10004120,办公用品,系固件,"OIC 橡皮筋, 金属",96.264,2,0.4,-35.336
151,CN-202021-5873075,2022-10-15,2022-10-20,二级,施丽-17380,施丽丽,公司,肇源,黑龙江,中国,东北,办公用-器具-10004829,办公用品,器具,"Breville 微波炉, 银色",15526.28,11,0.0,1085.7
154,CN-202021-5173564,2022-12-05,2022-12-10,标准级,秦淑-20440,秦淑芳,公司,鹤岗,黑龙江,中国,东北,办公用-美术-10002705,办公用品,美术,"Sanford 荧光笔, 蓝色",235.2,4,0.2,49.84
162,CN-202021-2810282,2022-05-20,2022-05-24,标准级,巩安-10180,巩安,小型企业,高密,山东,中国,华东,技术-复印-10004433,技术,复印机,"Brother 墨水, 红色",1358.0,2,0.0,285.04
174,CN-202021-5591357,2022-03-22,2022-03-25,二级,巩虢-13495,巩虢,公司,西安,陕西,中国,西北,技术-复印-10004166,技术,复印机,"惠普 传真复印机, 红色",2395.26,3,0.0,694.26
191,CN-202021-5172330,2022-05-12,2022-05-18,标准级,徐关-15655,徐关茵,公司,石家庄,河北,中国,华北,办公用-纸张-10002493,办公用品,纸张,"Enermax 备忘录便条, 优质",146.16,2,0.0,29.12
198,CN-202021-2831197,2022-03-07,2022-03-12,标准级,黄丽-15820,黄丽,消费者,哈尔滨,黑龙江,中国,东北,办公用-美术-10001717,办公用品,美术,"Boston 钢笔, 混合尺寸",64.96,1,0.2,8.82
199,CN-202021-2831197,2022-03-07,2022-03-12,标准级,黄丽-15820,黄丽,消费者,哈尔滨,黑龙江,中国,东北,办公用-用品-10004143,办公用品,用品,"Kleencut 美工刀, 锯齿状",438.9,3,0.0,149.1
204,CN-202021-3065733,2022-01-03,2022-01-08,二级,黄丽-15820,黄丽,消费者,廊坊,河北,中国,华北,办公用-标签-10002581,办公用品,标签,"Avery 可去除的标签, 可调",161.28,4,0.0,72.24
210,US-202021-5033587,2022-03-26,2022-04-02,标准级,彭丽-17650,彭丽雪,小型企业,肃州,甘肃,中国,西北,办公用-用品-10001051,办公用品,用品,"Kleencut 开信刀, 钢",666.792,9,0.4,-379.008
211,US-202021-5033587,2022-03-26,2022-04-02,标准级,彭丽-17650,彭丽雪,小型企业,肃州,甘肃,中国,西北,办公用-收纳-10001478,办公用品,收纳具,"Fellowes 锁柜, 工业",2909.34,3,0.0,1396.08
245,CN-202021-1255631,2022-07-19,2022-07-23,标准级,白斯-20995,白斯云,消费者,莱州,山东,中国,华东,办公用-标签-10000748,办公用品,标签,"Harbour Creations 可去除的标签, 可调",231.0,6,0.0,25.2
246,CN-202021-1255631,2022-07-19,2022-07-23,标准级,白斯-20995,白斯云,消费者,莱州,山东,中国,华东,技术-电话-10003837,技术,电话,"思科 信号增强器, 整包",2835.84,4,0.0,141.68
252,CN-202021-3694355,2022-01-16,2022-01-20,标准级,廖宣-20905,廖宣,消费者,西安,陕西,中国,西北,办公用-系固-10003093,办公用品,系固件,"OIC 图钉, 整包",393.96,6,0.0,82.32
257,US-202021-1388500,2022-05-10,2022-05-14,标准级,徐虢-13600,徐虢,公司,潼川,四川,中国,西南,办公用-用品-10003385,办公用品,用品,"Elite 剪刀, 工业",202.86,3,0.4,-67.62
260,CN-202021-3103245,2022-03-28,2022-04-04,标准级,沈聪-11710,沈聪,消费者,泰兴,江苏,中国,华东,办公用-标签-10004577,办公用品,标签,"Novimex 可去除的标签, 耐用",191.52,4,0.0,24.64
261,CN-202021-3103245,2022-03-28,2022-04-04,标准级,沈聪-11710,沈聪,消费者,泰兴,江苏,中国,华东,办公用-纸张-10004837,办公用品,纸张,"SanDisk 笔记本, 优质",139.16,1,0.0,20.86
270,CN-202021-4251154,2022-05-28,2022-05-30,一级,吕关-15640,吕关茵,小型企业,肃州,甘肃,中国,西北,家具-书架-10001313,家具,书架,"Bush 书架, 白色",2470.188,7,0.4,81.928
296,CN-202021-3028018,2022-08-10,2022-08-16,标准级,陈安-10090,陈安,消费者,昆明,云南,中国,西南,技术-复印-10001050,技术,复印机,"Brother 传真机, 彩色",2389.184,2,0.2,656.824
297,CN-202021-3028018,2022-08-10,2022-08-16,标准级,陈安-10090,陈安,消费者,昆明,云南,中国,西南,技术-电话-10001017,技术,电话,"三星 办公室电话机, 混合尺寸",952.98,3,0.0,104.58
330,CN-202021-2556865,2022-09-18,2022-09-20,一级,吕欢-14140,吕欢悦,小型企业,天津,天津,中国,华北,办公用-信封-10004907,办公用品,信封,"Ames 局间信封, 银色",887.04,4,0.0,88.48
334,CN-202021-3819209,2022-09-19,2022-09-23,标准级,袁关-15670,袁关茵,消费者,牡丹江,黑龙江,中国,东北,技术-电话-10002069,技术,电话,"苹果 音频基座, 混合尺寸",1584.24,2,0.0,253.4
363,US-202021-1964482,2022-09-22,2022-09-26,标准级,林关-15625,林关茵,消费者,永川,重庆,中国,西南,技术-复印-10003382,技术,复印机,"佳能 传真复印机, 红色",2830.464,4,0.2,-142.016
364,US-202021-1964482,2022-09-22,2022-09-26,标准级,林关-15625,林关茵,消费者,永川,重庆,中国,西南,办公用-美术-10004953,办公用品,美术,"BIC 速写本, 蓝色",681.24,3,0.0,176.82
365,CN-202021-1966706,2022-09-07,2022-09-11,标准级,贾松-20590,贾松,消费者,双阳,吉林,中国,东北,办公用-收纳-10003557,办公用品,收纳具,"Fellowes 搁板, 蓝色",539.84,2,0.0,145.6
366,CN-202021-1966706,2022-09-07,2022-09-11,标准级,贾松-20590,贾松,消费者,双阳,吉林,中国,东北,办公用-信封-10001487,办公用品,信封,"GlobeWeis 外皮和封条, 银色",222.04,2,0.0,110.88
394,CN-202021-3381572,2022-09-28,2022-10-02,标准级,佘平-19165,佘平,消费者,开化,云南,中国,西南,办公用-器具-10000222,办公用品,器具,"KitchenAid 微波炉, 银色",5806.64,4,0.0,1799.84
395,CN-202021-3381572,2022-09-28,2022-10-02,标准级,佘平-19165,佘平,消费者,开化,云南,中国,西南,家具-书架-10000674,家具,书架,"Bush 搁架, 传统",1598.52,2,0.0,335.44
403,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,办公用-器具-10002966,办公用品,器具,"Cuisinart 冰箱, 红色",9723.168,7,0.4,-0.392
404,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,办公用-系固-10002531,办公用品,系固件,"Stockwell 回形针, 金属",152.544,4,0.4,-74.256
405,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,办公用-信封-10002033,办公用品,信封,"Ames 外皮和封条, 红色",726.18,7,0.0,311.64
406,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,技术-配件-10002236,技术,配件,"贝尔金 路由器, 可编程",1457.4,2,0.4,-73.08
407,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,技术-电话-10004871,技术,电话,"三星 充电器, 蓝色",12468.54,7,0.4,-4988.2
408,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,办公用-信封-10001476,办公用品,信封,"Kraft 外皮和封条, 红色",336.42,3,0.0,84.0
409,US-202021-1498643,2022-11-26,2022-12-01,标准级,俞蔓-18040,俞蔓楚,公司,铁岭,辽宁,中国,东北,办公用-美术-10000757,办公用品,美术,"Boston 记号笔, 混合尺寸",137.9,5,0.8,-345.1
428,CN-202021-4725073,2022-11-06,2022-11-08,一级,周柏-18925,周柏,小型企业,梧州,广西,中国,中南,办公用-装订-10001165,办公用品,装订机,"Cardinal 打孔机, 回收",408.24,3,0.0,81.48
429,CN-202021-4725073,2022-11-06,2022-11-08,一级,周柏-18925,周柏,小型企业,梧州,广西,中国,中南,技术-复印-10003306,技术,复印机,"Hewlett 传真复印机, 每套两件",8100.54,9,0.0,1619.1
437,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,技术-电话-10002321,技术,电话,"诺基亚 信号增强器, 混合尺寸",5852.7,9,0.0,233.1
438,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,办公用-器具-10002966,办公用品,器具,"Cuisinart 冰箱, 红色",4630.08,2,0.0,1851.92
439,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,办公用-系固-10000554,办公用品,系固件,"Stockwell 橡皮筋, 每包 12 个",297.92,4,0.0,11.76
440,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,办公用-系固-10003116,办公用品,系固件,"OIC 订书钉, 每包 12 个",201.04,4,0.0,73.92
441,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,家具-书架-10000557,家具,书架,"Sauder 搁架, 金属",6338.64,7,0.0,886.9
442,CN-202021-3656854,2022-02-24,2022-02-28,标准级,叶实-20290,叶实,公司,宜春,黑龙江,中国,东北,办公用-纸张-10000589,办公用品,纸张,"SanDisk 笔记本, 多色",291.48,2,0.0,128.24
453,CN-202021-5740094,2022-01-26,2022-01-28,二级,戴康-15415,戴康,消费者,上海,上海,中国,华东,办公用-收纳-10003897,办公用品,收纳具,"Rogers 搁板, 金属",3141.6,11,0.0,532.84
454,CN-202021-5740094,2022-01-26,2022-01-28,二级,戴康-15415,戴康,消费者,上海,上海,中国,华东,办公用-美术-10002228,办公用品,美术,"BIC 荧光笔, 混合尺寸",722.26,7,0.0,150.92
455,CN-202021-5740094,2022-01-26,2022-01-28,二级,戴康-15415,戴康,消费者,上海,上海,中国,华东,家具-椅子-10000979,家具,椅子,"Hon 凳子, 可调",775.32,1,0.0,240.24
456,CN-202021-5740094,2022-01-26,2022-01-28,二级,戴康-15415,戴康,消费者,上海,上海,中国,华东,家具-椅子-10003780,家具,椅子,"Harbour Creations 扶手椅, 红色",13261.08,6,0.0,5834.64
459,CN-202021-4214931,2022-12-03,2022-12-07,标准级,程德-12040,程德,小型企业,醴陵,湖南,中国,中南,办公用-收纳-10002943,办公用品,收纳具,"Smead 文件车, 蓝色",599.2,1,0.0,227.64
482,CN-202021-4214287,2022-09-16,2022-09-20,标准级,夏芯-13960,夏芯,消费者,滕州,山东,中国,华东,办公用-用品-10003822,办公用品,用品,"Acme 开信刀, 蓝色",281.96,2,0.0,47.88
518,CN-202021-2770008,2022-10-15,2022-10-15,当日,康丽-15865,康丽,消费者,浯溪,湖南,中国,中南,办公用-信封-10004503,办公用品,信封,"Jiffy 商业信封, 回收",206.64,3,0.0,57.54
519,CN-202021-2770008,2022-10-15,2022-10-15,当日,康丽-15865,康丽,消费者,浯溪,湖南,中国,中南,办公用-纸张-10003708,办公用品,纸张,"Eaton 计划信息表, 每包 12 个",807.52,7,0.0,40.18
520,CN-202021-3589017,2022-01-21,2022-01-26,二级,巩辉-12595,巩辉,消费者,宿州,安徽,中国,华东,办公用-美术-10004953,办公用品,美术,"BIC 速写本, 蓝色",363.328,2,0.2,27.048
522,CN-202021-4870971,2022-11-05,2022-11-11,标准级,谢斯-20950,谢斯云,公司,宜春,黑龙江,中国,东北,办公用-用品-10002106,办公用品,用品,"Stiletto 修剪器, 钢",1180.2,6,0.0,47.04
535,CN-202021-5308381,2022-08-27,2022-08-29,二级,罗君-15235,罗君,消费者,磐石,吉林,中国,东北,办公用-信封-10004487,办公用品,信封,"Kraft 邮寄品, 银色",1495.2,8,0.0,328.16
536,CN-202021-5308381,2022-08-27,2022-08-29,二级,罗君-15235,罗君,消费者,磐石,吉林,中国,东北,家具-椅子-10004110,家具,椅子,"SAFCO 沙滩椅, 可调",1211.7,5,0.0,472.5
537,CN-202021-5308381,2022-08-27,2022-08-29,二级,罗君-15235,罗君,消费者,磐石,吉林,中国,东北,家具-椅子-10002321,家具,椅子,"Novimex 椅垫, 可调",274.54,1,0.0,128.94
550,CN-202021-3420308,2022-12-12,2022-12-16,标准级,韦诚-11365,韦诚,公司,鹤壁,河南,中国,中南,家具-书架-10003501,家具,书架,"宜家 搁架, 白色",1613.36,2,0.0,806.68
551,CN-202021-3420308,2022-12-12,2022-12-16,标准级,韦诚-11365,韦诚,公司,鹤壁,河南,中国,中南,家具-书架-10004132,家具,书架,"Safco 书库, 金属",7266.0,4,0.0,799.12
552,CN-202021-3420308,2022-12-12,2022-12-16,标准级,韦诚-11365,韦诚,公司,鹤壁,河南,中国,中南,家具-书架-10004714,家具,书架,"Sauder 柜, 传统",2333.52,3,0.0,396.48
554,CN-202021-1021233,2022-12-22,2022-12-26,标准级,麦德-12085,麦德,公司,哈尔滨,黑龙江,中国,东北,办公用-美术-10002785,办公用品,美术,"Binney & Smith 钢笔, 混合尺寸",338.688,6,0.2,92.568
560,US-202021-5007229,2022-06-15,2022-06-21,标准级,陶博-10570,陶博,消费者,杭州,浙江,中国,华东,家具-椅子-10001132,家具,椅子,"Hon 椅垫, 黑色",297.36,2,0.4,-119.0
561,US-202021-5007229,2022-06-15,2022-06-21,标准级,陶博-10570,陶博,消费者,杭州,浙江,中国,华东,办公用-信封-10003939,办公用品,信封,"Cameo 商业信封, 回收",147.0,2,0.0,29.4
562,CN-202021-2919347,2022-04-03,2022-04-05,一级,陶博-10570,陶博,消费者,厦门,福建,中国,华东,技术-设备-10003033,技术,设备,"StarTech 喷墨打印机, 耐用",5635.28,4,0.0,2028.32
579,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,办公用-器具-10004119,办公用品,器具,"Hoover 搅拌机, 白色",889.56,2,0.0,329.0
580,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,办公用-美术-10002057,办公用品,美术,"Binney & Smith 画布, 整包",481.88,2,0.0,96.32
581,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,家具-用具-10002002,家具,用具,"Deflect-O 门挡, 优质",595.98,3,0.0,154.56
582,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,家具-书架-10001061,家具,书架,"Safco 古典书架, 金属",26548.34,13,0.0,3982.16
583,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,办公用-信封-10001526,办公用品,信封,"GlobeWeis 外皮和封条, 回收",282.66,3,0.0,13.86
584,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,办公用-纸张-10001162,办公用品,纸张,"Enermax 令, 每包 12 个",456.54,3,0.0,49.98
585,CN-202021-4292548,2022-06-26,2022-06-28,二级,毛丽-16225,毛丽美,公司,临清,山东,中国,华东,技术-复印-10001796,技术,复印机,"佳能 传真机, 数字化",2968.28,2,0.0,831.04
617,CN-202021-4944475,2022-11-15,2022-11-22,标准级,谢聪-11665,谢聪,消费者,洛阳,广东,中国,中南,家具-桌子-10000300,家具,桌子,"Chromcraft 会议桌, 组装",9178.47,3,0.25,1101.03
630,CN-202021-5128542,2022-03-23,2022-03-29,标准级,袁梅-18130,袁梅,公司,渭南,陕西,中国,西北,技术-设备-10002164,技术,设备,"松下 打印机, 耐用",4976.72,4,0.0,596.96
631,CN-202021-5128542,2022-03-23,2022-03-29,标准级,袁梅-18130,袁梅,公司,渭南,陕西,中国,西北,办公用-纸张-10002327,办公用品,纸张,"Enermax 信纸, 每包 12 个",717.36,3,0.0,150.36
632,CN-202021-5128542,2022-03-23,2022-03-29,标准级,袁梅-18130,袁梅,公司,渭南,陕西,中国,西北,办公用-纸张-10004938,办公用品,纸张,"SanDisk 信纸, 回收",451.08,2,0.0,45.08
633,CN-202021-2975416,2022-02-08,2022-02-11,一级,吕欢-14155,吕欢悦,消费者,昆明,云南,中国,西南,家具-用具-10003276,家具,用具,"Tenex 分层置放架, 优质",222.6,2,0.0,106.68
639,CN-202021-3378788,2022-09-20,2022-09-22,一级,吴磊-16165,吴磊,公司,北京,北京,中国,华北,办公用-收纳-10003906,办公用品,收纳具,"Fellowes 文件车, 蓝色",3203.9,5,0.0,63.7
640,CN-202021-3378788,2022-09-20,2022-09-22,一级,吴磊-16165,吴磊,公司,北京,北京,中国,华北,办公用-收纳-10001047,办公用品,收纳具,"Smead 锁柜, 蓝色",1851.92,2,0.0,851.76
641,CN-202021-3378788,2022-09-20,2022-09-22,一级,吴磊-16165,吴磊,公司,北京,北京,中国,华北,技术-电话-10002929,技术,电话,"三星 耳机, 蓝色",683.2,2,0.0,68.32
644,CN-202021-5450028,2022-12-03,2022-12-08,标准级,韦松-20770,韦松,公司,南宁,广西,中国,中南,办公用-信封-10001500,办公用品,信封,"Ames 外皮和封条, 银色",295.26,3,0.0,20.58
645,CN-202021-5450028,2022-12-03,2022-12-08,标准级,韦松-20770,韦松,公司,南宁,广西,中国,中南,办公用-标签-10002476,办公用品,标签,"Avery 圆形标签, 白色",233.24,7,0.0,64.68
658,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,家具-用具-10003967,家具,用具,"Eldon 相框, 优质",794.22,3,0.0,79.38
659,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-收纳-10000306,办公用品,收纳具,"Smead 文件夹, 单宽度",327.04,4,0.0,117.6
660,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-收纳-10003152,办公用品,收纳具,"Smead 盒, 金属",91.84,2,0.0,20.16
661,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,家具-椅子-10003019,家具,椅子,"Harbour Creations 摇椅, 红色",4804.94,7,0.0,576.24
662,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-美术-10003381,办公用品,美术,"Binney & Smith 速写本, 整包",434.84,2,0.0,38.92
663,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-收纳-10000923,办公用品,收纳具,"Tenex 文件车, 工业",3140.9,5,0.0,1162.0
664,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-系固-10004197,办公用品,系固件,"OIC 回形针, 每包 12 个",323.4,5,0.0,44.8
665,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,办公用-标签-10003114,办公用品,标签,"Novimex 文件夹标签, 白色",192.5,5,0.0,0.0
666,CN-202021-4150128,2022-11-26,2022-11-29,一级,白德-12205,白德伟,消费者,烟台,山东,中国,华东,技术-设备-10004500,技术,设备,"松下 电话, 耐用",396.48,1,0.0,47.46
669,CN-202021-3781425,2022-10-31,2022-11-04,标准级,钟虹-13795,钟虹,小型企业,重庆,重庆,中国,西南,办公用-美术-10003026,办公用品,美术,"Binney & Smith 记号笔, 混合尺寸",1018.08,8,0.0,406.56
682,CN-202021-3297567,2022-09-14,2022-09-21,标准级,孟虢-13540,孟虢,消费者,津市,湖南,中国,中南,办公用-标签-10000389,办公用品,标签,"Smead 合法证物标签, 白色",362.6,7,0.0,21.56
683,CN-202021-3297567,2022-09-14,2022-09-21,标准级,孟虢-13540,孟虢,消费者,津市,湖南,中国,中南,办公用-纸张-10004354,办公用品,纸张,"Enermax 备忘录便条, 每包 12 个",831.6,9,0.0,107.1
686,CN-202021-1564715,2022-12-11,2022-12-16,二级,段杰-14800,段杰,公司,临朐,山东,中国,华东,办公用-信封-10003153,办公用品,信封,"Ames 商业信封, 银色",159.04,2,0.0,31.64
697,US-202021-4246507,2022-06-23,2022-06-27,二级,曹娜-18580,曹娜,公司,本溪,辽宁,中国,东北,办公用-器具-10000850,办公用品,器具,"KitchenAid 炉灶, 白色",4773.636,3,0.4,-1750.644
698,US-202021-4246507,2022-06-23,2022-06-27,二级,曹娜-18580,曹娜,公司,本溪,辽宁,中国,东北,家具-书架-10004603,家具,书架,"Bush 古典书架, 传统",1155.504,1,0.4,-346.696
