ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_METHOD,CUSTOMER_ID,CUSTOMER_NAME,CUST_CATEGORY,CITY,PROVINCE,COUNTRY,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT
77,CN-202020-5821791,2021-12-23,2021-12-27,标准级,倪幂-18085,倪幂,消费者,西安,陕西,中国,西北,办公用-系固-10000833,办公用品,系固件,"Accos 橡皮筋, 每包 12 个",150.36,2,0.0,23.8
78,CN-202020-5821791,2021-12-23,2021-12-27,标准级,倪幂-18085,倪幂,消费者,西安,陕西,中国,西北,办公用-标签-10000918,办公用品,标签,"Hon 圆形标签, 耐用",98.7,3,0.0,16.38
79,CN-202020-5821791,2021-12-23,2021-12-27,标准级,倪幂-18085,倪幂,消费者,西安,陕西,中国,西北,办公用-标签-10002018,办公用品,标签,"Novimex 合法证物标签, 可调",78.12,2,0.0,16.24
85,CN-202020-4861225,2021-06-01,2021-06-06,标准级,韦立-16915,韦立,消费者,上海,上海,中国,华东,办公用-信封-10002440,办公用品,信封,"Ames 外皮和封条, 回收",571.34,7,0.0,194.04
86,CN-202020-4861225,2021-06-01,2021-06-06,标准级,韦立-16915,韦立,消费者,上海,上海,中国,华东,家具-用具-10002471,家具,用具,"Tenex 分层置放架, 黑色",588.7,5,0.0,123.2
89,US-202020-1357144,2021-12-14,2021-12-18,标准级,郝升-20095,郝升,消费者,武汉,湖北,中国,中南,技术-电话-10002696,技术,电话,"思科 充电器, 混合尺寸",7327.488,4,0.4,-3664.192
90,CN-202020-5926511,2021-11-17,2021-11-22,标准级,程聪-11620,程聪,消费者,韩城,陕西,中国,西北,办公用-装订-10000287,办公用品,装订机,"Wilson Jones 孔加固材料, 实惠",42.28,2,0.0,10.08
91,CN-202020-5926511,2021-11-17,2021-11-22,标准级,程聪-11620,程聪,消费者,韩城,陕西,中国,西北,办公用-收纳-10001262,办公用品,收纳具,"Eldon 搁板, 金属",664.86,3,0.0,186.06
92,CN-202020-5926511,2021-11-17,2021-11-22,标准级,程聪-11620,程聪,消费者,韩城,陕西,中国,西北,办公用-收纳-10003464,办公用品,收纳具,"Rogers 盘, 金属",567.0,2,0.0,243.6
93,CN-202020-5926511,2021-11-17,2021-11-22,标准级,程聪-11620,程聪,消费者,韩城,陕西,中国,西北,办公用-收纳-10004132,办公用品,收纳具,"Rogers 盘, 工业",580.16,2,0.0,255.08
127,US-202020-3737485,2021-12-24,2021-12-26,二级,马惠-14335,马惠英,公司,杭州,浙江,中国,华东,技术-配件-10004773,技术,配件,"贝尔金 闪存驱动器, 回收",556.5,5,0.4,-343.7
141,US-202020-5294254,2021-10-28,2021-10-28,当日,罗嫒-10060,罗嫒,小型企业,杭州,浙江,中国,华东,家具-用具-10004218,家具,用具,"Tenex 相框, 一包多件",435.96,3,0.4,-72.66
186,CN-202020-1928578,2021-09-13,2021-09-14,一级,许绅-19960,许绅,消费者,兰州,甘肃,中国,西北,办公用-信封-10001500,办公用品,信封,"Ames 外皮和封条, 银色",196.84,2,0.0,13.72
187,CN-202020-1928578,2021-09-13,2021-09-14,一级,许绅-19960,许绅,消费者,兰州,甘肃,中国,西北,办公用-系固-10003277,办公用品,系固件,"Stockwell 图钉, 每包 12 个",351.96,10,0.4,17.36
188,CN-202020-1928578,2021-09-13,2021-09-14,一级,许绅-19960,许绅,消费者,兰州,甘肃,中国,西北,办公用-装订-10003117,办公用品,装订机,"Wilson Jones 标签, 耐用",66.78,3,0.4,-33.6
189,CN-202020-2648094,2021-11-07,2021-11-12,标准级,彭雯-21790,彭雯,消费者,廉洲,广东,中国,中南,技术-复印-10003759,技术,复印机,"Hewlett 复印机, 红色",7332.36,6,0.0,2639.28
190,CN-202020-2648094,2021-11-07,2021-11-12,标准级,彭雯-21790,彭雯,消费者,廉洲,广东,中国,中南,技术-电话-10002235,技术,电话,"诺基亚 音频基座, 混合尺寸",3165.68,4,0.0,1360.8
192,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,办公用-系固-10002980,办公用品,系固件,"Accos 夹子, 整包",162.792,3,0.4,-84.168
193,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,办公用-装订-10004829,办公用品,装订机,"Avery 孔加固材料, 透明",32.508,3,0.4,-9.072
194,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,办公用-收纳-10003736,办公用品,收纳具,"Rogers 文件夹, 单宽度",286.72,2,0.0,82.88
195,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,办公用-收纳-10000501,办公用品,收纳具,"Tenex 盘, 工业",1276.1,5,0.0,561.4
196,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,办公用-信封-10002358,办公用品,信封,"GlobeWeis 局间信封, 红色",1198.4,5,0.0,527.1
197,US-202020-1900777,2021-12-26,2021-12-31,标准级,苏冬-12430,苏冬露,小型企业,包头,内蒙古,中国,华北,技术-设备-10004218,技术,设备,"松下 收据打印机, 多色",338.52,1,0.4,39.48
202,US-202020-3069391,2021-02-01,2021-02-05,标准级,贺丹-11950,贺丹,消费者,成都,四川,中国,西南,家具-椅子-10000519,家具,椅子,"SAFCO 扶手椅, 黑色",2570.4,2,0.4,-556.92
203,US-202020-3069391,2021-02-01,2021-02-05,标准级,贺丹-11950,贺丹,消费者,成都,四川,中国,西南,技术-配件-10001141,技术,配件,"贝尔金 键盘, 实惠",939.456,4,0.4,156.576
221,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,办公用-美术-10000410,办公用品,美术,"BIC 铅笔刀, 金属",226.016,2,0.2,-42.504
222,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,办公用-用品-10002431,办公用品,用品,"Kleencut 剪刀, 锯齿状",354.48,4,0.0,109.76
223,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,办公用-标签-10000058,办公用品,标签,"Novimex 运输标签, 白色",153.72,3,0.0,72.24
224,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,技术-配件-10000196,技术,配件,"罗技 闪存驱动器, 可编程",746.9,5,0.0,149.1
225,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,办公用-装订-10003513,办公用品,装订机,"Acco 标签, 耐用",141.12,3,0.0,36.54
226,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,办公用-器具-10003122,办公用品,器具,"Breville 炉灶, 红色",5241.04,2,0.0,1624.56
227,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,家具-椅子-10000989,家具,椅子,"Office Star 摇椅, 每套两件",2672.32,4,0.0,80.08
228,US-202020-1255631,2021-01-30,2021-02-03,二级,范晒-19780,范晒明,消费者,朗乡,黑龙江,中国,东北,技术-配件-10001323,技术,配件,"罗技 记忆卡, 可编程",1957.76,4,0.0,215.04
231,US-202020-5555490,2021-09-19,2021-09-24,二级,沈彩-10750,沈彩,消费者,呼和浩特,内蒙古,中国,华北,技术-电话-10001357,技术,电话,"摩托罗拉 办公室电话机, 混合尺寸",626.724,3,0.4,-251.076
232,US-202020-5555490,2021-09-19,2021-09-24,二级,沈彩-10750,沈彩,消费者,呼和浩特,内蒙古,中国,华北,办公用-标签-10001132,办公用品,标签,"Smead 有色标签, 耐用",62.72,1,0.0,25.62
236,CN-202020-3174894,2021-03-22,2021-03-27,二级,郭冬-12415,郭冬露,消费者,遂宁,四川,中国,西南,办公用-标签-10002765,办公用品,标签,"Novimex 可去除的标签, 可调",72.52,2,0.0,1.96
237,CN-202020-5340374,2021-12-17,2021-12-21,标准级,白忠-11515,白忠,消费者,秦皇岛,河北,中国,华北,办公用-用品-10002573,办公用品,用品,"Fiskars 尺子, 工业",149.8,2,0.0,22.4
247,CN-202020-4590873,2021-10-03,2021-10-07,二级,薛婷-21070,薛婷,消费者,开原,辽宁,中国,东北,办公用-纸张-10003534,办公用品,纸张,"Green Bar 笔记本, 每包 12 个",475.02,3,0.0,52.08
248,CN-202020-4590873,2021-10-03,2021-10-07,二级,薛婷-21070,薛婷,消费者,开原,辽宁,中国,东北,办公用-收纳-10002846,办公用品,收纳具,"Rogers 搁板, 工业",584.36,2,0.0,11.48
268,US-202020-4650370,2021-08-10,2021-08-12,二级,陈健-14545,陈健,公司,成都,四川,中国,西南,技术-电话-10002032,技术,电话,"苹果 耳机, 蓝色",410.256,2,0.4,-68.544
278,CN-202020-2686699,2021-11-25,2021-11-30,二级,程德-12040,程德,小型企业,宜春,江西,中国,华东,家具-用具-10004218,家具,用具,"Tenex 相框, 一包多件",1211.0,5,0.0,363.3
279,CN-202020-2686699,2021-11-25,2021-11-30,二级,程德-12040,程德,小型企业,宜春,江西,中国,华东,技术-配件-10004550,技术,配件,"Memorex 路由器, 可编程",2311.96,2,0.0,346.64
287,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,技术-电话-10002323,技术,电话,"诺基亚 充电器, 整包",5937.4,2,0.0,1959.16
288,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,技术-复印-10000971,技术,复印机,"Brother 墨水, 彩色",2776.48,4,0.0,82.88
289,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,家具-书架-10004416,家具,书架,"Bush 墙角架, 黑色",1169.84,2,0.0,385.84
290,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,办公用-器具-10002942,办公用品,器具,"KitchenAid 炉灶, 红色",15964.2,6,0.0,3512.04
291,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,办公用-系固-10002857,办公用品,系固件,"Advantus 橡皮筋, 整包",154.84,2,0.0,50.96
292,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,办公用-收纳-10004393,办公用品,收纳具,"Rogers 文件车, 金属",1969.38,3,0.0,255.78
293,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,家具-椅子-10001207,家具,椅子,"Office Star 扶手椅, 可调",15350.72,7,0.0,7214.76
294,CN-202020-5171199,2021-09-25,2021-09-29,标准级,刘明-18295,刘明,公司,厦门,福建,中国,华东,办公用-收纳-10000103,办公用品,收纳具,"Tenex 文件夹, 蓝色",325.08,3,0.0,68.04
326,CN-202020-3095328,2021-02-11,2021-02-17,标准级,邓保-10375,邓保,消费者,海门,广东,中国,中南,家具-用具-10000753,家具,用具,"Deflect-O 灯泡, 一包多件",177.8,2,0.0,69.16
331,CN-202020-1182921,2021-05-13,2021-05-18,标准级,唐蔓-18010,唐蔓楚,公司,宣化,河北,中国,华北,办公用-用品-10004429,办公用品,用品,"Stiletto 修剪器, 锯齿状",368.2,2,0.0,21.84
332,CN-202020-1182921,2021-05-13,2021-05-18,标准级,唐蔓-18010,唐蔓楚,公司,宣化,河北,中国,华北,家具-桌子-10001852,家具,桌子,"Bevis 会议桌, 组装",35621.355,11,0.25,-2375.065
333,CN-202020-1182921,2021-05-13,2021-05-18,标准级,唐蔓-18010,唐蔓楚,公司,宣化,河北,中国,华北,办公用-器具-10001602,办公用品,器具,"Hoover 微波炉, 银色",11550.56,8,0.0,1385.44
356,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,办公用-装订-10001547,办公用品,装订机,"Ibico 孔加固材料, 回收",41.16,2,0.4,-4.2
357,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,办公用-美术-10001817,办公用品,美术,"Stanley 荧光笔, 蓝色",96.04,7,0.8,-332.22
358,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,家具-书架-10002724,家具,书架,"Sauder 墙角架, 白色",2097.48,5,0.4,-489.72
359,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,家具-书架-10004000,家具,书架,"Sauder 墙角架, 金属",2876.496,7,0.4,-1870.624
360,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,办公用-装订-10001257,办公用品,装订机,"Ibico 打孔机, 实惠",170.52,2,0.4,-59.92
361,US-202020-4719760,2021-11-07,2021-11-12,标准级,葛欢-14215,葛欢,公司,集宁,内蒙古,中国,华北,技术-电话-10001493,技术,电话,"三星 充电器, 整包",3562.944,2,0.4,-772.016
378,CN-202020-2491194,2021-08-22,2021-08-27,标准级,钱宁-18655,钱宁,公司,双阳,吉林,中国,东北,技术-配件-10004442,技术,配件,"贝尔金 路由器, 耐用",2416.96,2,0.0,1015.0
379,CN-202020-2491194,2021-08-22,2021-08-27,标准级,钱宁-18655,钱宁,公司,双阳,吉林,中国,东北,办公用-装订-10003846,办公用品,装订机,"Cardinal 装订机, 耐用",286.16,4,0.0,71.12
393,CN-202020-5929986,2021-05-31,2021-06-05,二级,沈婷-21130,沈婷,消费者,广州,广东,中国,中南,办公用-标签-10002535,办公用品,标签,"Hon 可去除的标签, 耐用",248.5,5,0.0,49.7
398,US-202020-4525677,2021-11-24,2021-11-28,标准级,夏松-20665,夏松,小型企业,启东,江苏,中国,华东,家具-椅子-10002303,家具,椅子,"Harbour Creations 椅垫, 红色",2016.0,10,0.4,-134.4
418,CN-202020-2829745,2021-08-31,2021-09-05,标准级,庄伟-21460,庄伟,小型企业,肇庆,广东,中国,中南,办公用-装订-10002814,办公用品,装订机,"Cardinal 打孔机, 透明",923.16,7,0.0,286.16
419,CN-202020-2829745,2021-08-31,2021-09-05,标准级,庄伟-21460,庄伟,小型企业,肇庆,广东,中国,中南,办公用-美术-10001691,办公用品,美术,"Sanford 钢笔, 混合尺寸",266.56,5,0.2,-3.64
420,CN-202020-2829745,2021-08-31,2021-09-05,标准级,庄伟-21460,庄伟,小型企业,肇庆,广东,中国,中南,家具-书架-10002309,家具,书架,"宜家 墙角架, 黑色",1741.74,3,0.0,191.52
421,CN-202020-2829745,2021-08-31,2021-09-05,标准级,庄伟-21460,庄伟,小型企业,肇庆,广东,中国,中南,办公用-收纳-10001047,办公用品,收纳具,"Smead 锁柜, 蓝色",6481.72,7,0.0,2981.16
422,CN-202020-2829745,2021-08-31,2021-09-05,标准级,庄伟-21460,庄伟,小型企业,肇庆,广东,中国,中南,办公用-器具-10002119,办公用品,器具,"KitchenAid 搅拌机, 红色",5535.6,12,0.0,2158.8
423,CN-202020-2477297,2021-11-11,2021-11-15,标准级,邵娜-18565,邵娜,小型企业,合肥,安徽,中国,华东,办公用-装订-10003699,办公用品,装订机,"Acco 装订机盖, 透明",119.28,2,0.0,1.12
424,US-202020-5552260,2021-11-13,2021-11-17,标准级,徐菊-15070,徐菊,消费者,杭州,浙江,中国,华东,办公用-用品-10000347,办公用品,用品,"Stiletto 尺子, 锯齿状",162.12,5,0.4,-68.18
432,US-202020-2531621,2021-10-19,2021-10-23,二级,刘婵-10945,刘婵,消费者,肃州,甘肃,中国,西北,技术-配件-10002176,技术,配件,"贝尔金 鼠标, 耐用",802.032,7,0.4,-227.948
433,US-202020-2531621,2021-10-19,2021-10-23,二级,刘婵-10945,刘婵,消费者,肃州,甘肃,中国,西北,技术-设备-10000750,技术,设备,"冲电器 计算器, 红色",692.16,5,0.4,-184.94
434,US-202020-2531621,2021-10-19,2021-10-23,二级,刘婵-10945,刘婵,消费者,肃州,甘肃,中国,西北,家具-椅子-10003805,家具,椅子,"Hon 扶手椅, 每套两件",3858.876,3,0.4,-129.024
457,CN-202020-3883671,2021-11-25,2021-12-01,标准级,田江-14635,田江丽,公司,南昌,江西,中国,华东,办公用-美术-10003822,办公用品,美术,"BIC 钢笔, 蓝色",866.32,13,0.0,389.48
458,CN-202020-3883671,2021-11-25,2021-12-01,标准级,田江-14635,田江丽,公司,南昌,江西,中国,华东,技术-复印-10000950,技术,复印机,"佳能 传真机, 彩色",4477.62,3,0.0,1790.88
462,US-202020-5434393,2021-09-21,2021-09-25,标准级,林青-19600,林青,消费者,大连,辽宁,中国,东北,家具-书架-10003672,家具,书架,"Safco 书库, 传统",4365.648,4,0.4,-1455.552
463,US-202020-5434393,2021-09-21,2021-09-25,标准级,林青-19600,林青,消费者,大连,辽宁,中国,东北,家具-桌子-10002002,家具,桌子,"Hon 木桌, 黑色",2975.448,3,0.6,-3570.672
473,CN-202020-2146974,2021-11-03,2021-11-08,二级,傅晨-11110,傅晨,公司,贵阳,贵州,中国,西南,技术-电话-10001136,技术,电话,"思科 耳机, 混合尺寸",2130.1,5,0.0,298.2
474,CN-202020-2146974,2021-11-03,2021-11-08,二级,傅晨-11110,傅晨,公司,贵阳,贵州,中国,西南,技术-复印-10003468,技术,复印机,"佳能 个人复印机, 红色",2630.88,5,0.2,-657.72
493,CN-202020-2121055,2021-08-09,2021-08-13,二级,贺虹-13810,贺虹,公司,深圳,广东,中国,中南,办公用-器具-10002081,办公用品,器具,"Hamilton Beach 炉灶, 白色",5044.48,2,0.0,1109.64
494,CN-202020-2121055,2021-08-09,2021-08-13,二级,贺虹-13810,贺虹,公司,深圳,广东,中国,中南,办公用-信封-10000567,办公用品,信封,"Jiffy 邮寄品, 回收",671.44,4,0.0,335.44
495,CN-202020-2121055,2021-08-09,2021-08-13,二级,贺虹-13810,贺虹,公司,深圳,广东,中国,中南,办公用-用品-10003717,办公用品,用品,"Elite 开信刀, 蓝色",254.8,2,0.0,2.52
496,CN-202020-2121055,2021-08-09,2021-08-13,二级,贺虹-13810,贺虹,公司,深圳,广东,中国,中南,家具-桌子-10002750,家具,桌子,"Bevis 咖啡桌, 长方形",2210.25,2,0.25,-206.43
508,CN-202020-5781167,2021-06-18,2021-06-20,二级,杨健-14605,杨健,消费者,安达,黑龙江,中国,东北,办公用-标签-10004976,办公用品,标签,"Hon 可去除的标签, 红色",141.12,3,0.0,30.66
525,CN-202020-1776641,2021-02-14,2021-02-14,当日,徐蔓-17965,徐蔓楚,公司,东莞,广东,中国,中南,办公用-装订-10000416,办公用品,装订机,"Acco 订书机, 耐用",736.26,3,0.0,198.66
527,US-202020-5672005,2021-10-14,2021-10-19,标准级,夏明-18355,夏明媚,公司,武汉,湖北,中国,中南,家具-椅子-10004343,家具,椅子,"Novimex 椅垫, 黑色",603.792,4,0.4,-362.768
528,US-202020-5672005,2021-10-14,2021-10-19,标准级,夏明-18355,夏明媚,公司,武汉,湖北,中国,中南,办公用-收纳-10003808,办公用品,收纳具,"Fellowes 盘, 蓝色",267.82,1,0.0,61.46
529,US-202020-5672005,2021-10-14,2021-10-19,标准级,夏明-18355,夏明媚,公司,武汉,湖北,中国,中南,家具-用具-10001691,家具,用具,"Eldon 灯泡, 优质",66.696,1,0.4,-28.924
543,US-202020-1597983,2021-08-12,2021-08-14,二级,常升-20020,常升,消费者,杭州,浙江,中国,华东,技术-配件-10000166,技术,配件,"罗技 鼠标, 可编程",344.736,4,0.4,-23.184
544,US-202020-1597983,2021-08-12,2021-08-14,二级,常升-20020,常升,消费者,杭州,浙江,中国,华东,技术-电话-10003837,技术,电话,"思科 信号增强器, 整包",1276.128,3,0.4,-744.492
555,CN-202020-5477816,2021-02-15,2021-02-18,一级,余舟-11455,余舟,小型企业,梨树,吉林,中国,东北,家具-用具-10003276,家具,用具,"Tenex 分层置放架, 优质",445.2,4,0.0,213.36
556,CN-202020-5477816,2021-02-15,2021-02-18,一级,余舟-11455,余舟,小型企业,梨树,吉林,中国,东北,办公用-标签-10004705,办公用品,标签,"Harbour Creations 合法证物标签, 可调",165.2,4,0.0,1.12
557,CN-202020-5477816,2021-02-15,2021-02-18,一级,余舟-11455,余舟,小型企业,梨树,吉林,中国,东北,技术-配件-10003034,技术,配件,"Memorex 闪存驱动器, 回收",253.96,2,0.0,78.68
558,CN-202020-5278404,2021-11-22,2021-11-22,当日,付松-20650,付松,公司,邢台,河北,中国,华北,技术-复印-10003040,技术,复印机,"佳能 无线传真机, 红色",15828.12,9,0.0,6013.98
559,CN-202020-2560726,2021-12-07,2021-12-11,标准级,马实-20215,马实,消费者,洛阳,福建,中国,华东,办公用-装订-10002241,办公用品,装订机,"Cardinal 订书机, 透明",689.22,3,0.0,89.46
612,CN-202020-2252147,2021-09-08,2021-09-08,当日,陶昌-11065,陶昌,消费者,岳阳,湖南,中国,中南,办公用-装订-10000548,办公用品,装订机,"Avery 孔加固材料, 实惠",41.16,2,0.0,18.76
613,CN-202020-2252147,2021-09-08,2021-09-08,当日,陶昌-11065,陶昌,消费者,岳阳,湖南,中国,中南,办公用-装订-10004840,办公用品,装订机,"Cardinal 孔加固材料, 透明",89.6,4,0.0,9.52
614,CN-202020-2252147,2021-09-08,2021-09-08,当日,陶昌-11065,陶昌,消费者,岳阳,湖南,中国,中南,办公用-系固-10002536,办公用品,系固件,"Stockwell 橡皮筋, 每包 12 个",290.64,4,0.0,113.12
615,CN-202020-2252147,2021-09-08,2021-09-08,当日,陶昌-11065,陶昌,消费者,岳阳,湖南,中国,中南,办公用-器具-10002966,办公用品,器具,"Cuisinart 冰箱, 红色",9260.16,4,0.0,3703.84
618,CN-202020-5754536,2021-09-24,2021-09-26,二级,洪梦-18205,洪梦,公司,唐山,河北,中国,华北,办公用-用品-10001088,办公用品,用品,"Fiskars 美工刀, 钢",977.76,6,0.0,400.68
619,CN-202020-5754536,2021-09-24,2021-09-26,二级,洪梦-18205,洪梦,公司,唐山,河北,中国,华北,办公用-纸张-10003543,办公用品,纸张,"Enermax 笔记本, 优质",266.0,2,0.0,31.92
620,CN-202020-5754536,2021-09-24,2021-09-26,二级,洪梦-18205,洪梦,公司,唐山,河北,中国,华北,家具-书架-10004172,家具,书架,"Safco 柜, 传统",1575.84,2,0.0,724.64
621,CN-202020-5754536,2021-09-24,2021-09-26,二级,洪梦-18205,洪梦,公司,唐山,河北,中国,华北,办公用-纸张-10000976,办公用品,纸张,"SanDisk 笔记本, 回收",416.22,3,0.0,107.94
634,CN-202020-3969050,2021-10-07,2021-10-09,二级,贺鹏-19060,贺鹏,小型企业,石嘴山,宁夏,中国,西北,办公用-美术-10000757,办公用品,美术,"Boston 记号笔, 混合尺寸",275.8,2,0.0,82.6
655,CN-202020-1137701,2021-06-03,2021-06-07,标准级,毛丽-16225,毛丽美,公司,泗水,山东,中国,华东,技术-配件-10003885,技术,配件,"Enermax 闪存驱动器, 可编程",401.52,2,0.0,84.28
674,CN-202020-3834707,2021-11-07,2021-11-11,标准级,傅晨-11110,傅晨,公司,兰州,甘肃,中国,西北,办公用-纸张-10001036,办公用品,纸张,"Eaton 备忘录便条, 回收",254.8,4,0.0,40.32
675,CN-202020-3834707,2021-11-07,2021-11-11,标准级,傅晨-11110,傅晨,公司,兰州,甘肃,中国,西北,家具-椅子-10003924,家具,椅子,"Novimex 扶手椅, 可调",1289.232,1,0.4,-64.568
676,CN-202020-4451680,2021-03-28,2021-04-02,标准级,毛丽-16225,毛丽美,公司,集宁,内蒙古,中国,华北,技术-设备-10001362,技术,设备,"冲电器 卡片打印机, 多色",1476.972,3,0.4,221.172
684,CN-202020-4217149,2021-01-22,2021-01-27,标准级,徐岱-11875,徐岱,公司,西安,陕西,中国,西北,办公用-收纳-10003464,办公用品,收纳具,"Rogers 盘, 金属",1701.0,6,0.0,730.8
685,CN-202020-4217149,2021-01-22,2021-01-27,标准级,徐岱-11875,徐岱,公司,西安,陕西,中国,西北,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",284.48,2,0.0,108.08
689,CN-202020-1529712,2021-07-02,2021-07-07,标准级,苏姝-20485,苏姝,小型企业,肇东,黑龙江,中国,东北,技术-设备-10004713,技术,设备,"松下 计算器, 红色",1106.7,5,0.0,276.5
706,CN-202020-3874208,2021-11-11,2021-11-17,标准级,潘涛-21205,潘涛,公司,咸阳,陕西,中国,西北,办公用-系固-10002197,办公用品,系固件,"Stockwell 回形针, 整包",129.64,2,0.0,63.28
722,CN-202020-5720978,2021-06-10,2021-06-14,标准级,余凤-13060,余凤,消费者,塘沽,天津,中国,华北,家具-书架-10004132,家具,书架,"Safco 书库, 金属",5449.5,3,0.0,599.34
727,CN-202020-2919347,2021-07-06,2021-07-10,标准级,邱芯-13930,邱芯,消费者,秦皇岛,河北,中国,华北,技术-电话-10001136,技术,电话,"思科 耳机, 混合尺寸",1278.06,3,0.0,178.92
