ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_METHOD,CUSTOMER_ID,CUSTOMER_NAME,CUST_CATEGORY,CITY,PROVINCE,COUNTRY,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT
58,US-202022-4297166,2023-12-31,2024-01-04,标准级,林丹-11980,林丹,消费者,沈阳,辽宁,中国,东北,办公用-系固-10004142,办公用品,系固件,"Accos 按钉, 整包",121.968,3,0.4,-40.992
59,US-202022-4292548,2023-10-01,2023-10-07,标准级,徐健-14590,徐健,公司,黄石,湖北,中国,中南,家具-书架-10001540,家具,书架,"Dania 古典书架, 白色",2314.368,2,0.4,-694.512
62,CN-202022-4162714,2023-06-07,2023-06-10,一级,马丽-16480,马丽娜,消费者,邓州,河南,中国,中南,技术-设备-10004500,技术,设备,"松下 电话, 耐用",2775.36,7,0.0,332.22
69,CN-202022-3064620,2023-03-11,2023-03-16,二级,韩凤-12820,韩凤,小型企业,哈尔滨,黑龙江,中国,东北,技术-配件-10003980,技术,配件,"SanDisk 路由器, 耐用",3591.84,3,0.0,933.66
80,CN-202022-4126497,2023-03-11,2023-03-16,标准级,钱珊-19855,钱珊,公司,南昌,江西,中国,华东,办公用-标签-10002541,办公用品,标签,"Harbour Creations 运输标签, 可调",611.52,14,0.0,84.28
81,CN-202022-4126497,2023-03-11,2023-03-16,标准级,钱珊-19855,钱珊,公司,南昌,江西,中国,华东,办公用-用品-10003186,办公用品,用品,"Kleencut 尺子, 钢",120.96,2,0.0,36.12
82,CN-202022-1751343,2023-08-08,2023-08-08,当日,彭雯-21790,彭雯,消费者,西安,陕西,中国,西北,技术-复印-10002908,技术,复印机,"佳能 复印机, 数字化",2443.28,2,0.0,439.6
88,CN-202022-5552260,2023-07-26,2023-07-26,当日,曾康-15445,曾康,消费者,绵阳,四川,中国,西南,家具-用具-10001977,家具,用具,"Eldon 框架, 优质",1929.816,6,0.4,192.696
108,CN-202022-2045726,2023-10-17,2023-10-18,一级,巩关-15595,巩关茵,公司,徐州,江苏,中国,华东,办公用-用品-10001026,办公用品,用品,"Fiskars 修剪器, 锯齿状",546.0,5,0.4,81.9
109,CN-202022-2045726,2023-10-17,2023-10-18,一级,巩关-15595,巩关茵,公司,徐州,江苏,中国,华东,技术-复印-10001588,技术,复印机,"Hewlett 复印机, 彩色",4453.848,6,0.4,-1484.952
111,CN-202022-3984376,2023-08-05,2023-08-07,二级,陈莲-16930,陈莲,公司,北京,北京,中国,华北,办公用-装订-10000285,办公用品,装订机,"Acco 孔加固材料, 透明",85.68,3,0.0,38.22
114,CN-202022-1498643,2023-06-22,2023-06-22,当日,牛德-12190,牛德伟,消费者,新泰,山东,中国,华东,技术-配件-10004442,技术,配件,"贝尔金 路由器, 耐用",2416.96,2,0.0,1015.0
115,CN-202022-1498643,2023-06-22,2023-06-22,当日,牛德-12190,牛德伟,消费者,新泰,山东,中国,华东,办公用-用品-10002859,办公用品,用品,"Fiskars 大剪刀, 工业",1149.4,5,0.0,298.2
128,CN-202022-3815654,2023-02-27,2023-03-04,标准级,丁妮-18610,丁妮,公司,禹州,河南,中国,中南,技术-复印-10003823,技术,复印机,"惠普 墨水, 彩色",3036.6,5,0.0,1335.6
132,CN-202022-4214287,2023-11-12,2023-11-17,标准级,倪幂-18085,倪幂,消费者,重庆,重庆,中国,西南,办公用-标签-10002776,办公用品,标签,"Novimex 圆形标签, 可调",77.84,4,0.0,34.72
133,CN-202022-4214287,2023-11-12,2023-11-17,标准级,倪幂-18085,倪幂,消费者,重庆,重庆,中国,西南,办公用-装订-10004829,办公用品,装订机,"Avery 孔加固材料, 透明",72.24,4,0.0,16.8
142,CN-202022-3988119,2023-04-16,2023-04-20,二级,袁保-10405,袁保,公司,昭通,云南,中国,西南,办公用-信封-10004848,办公用品,信封,"Cameo 搭扣信封, 回收",310.24,8,0.0,2.24
147,CN-202022-1190387,2023-11-04,2023-11-07,一级,苏晒-19825,苏晒明,消费者,肇源,黑龙江,中国,东北,技术-复印-10002416,技术,复印机,"惠普 墨水, 红色",592.2,1,0.0,159.88
148,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,办公用-用品-10002649,办公用品,用品,"Kleencut 修剪器, 钢",381.08,2,0.0,95.2
149,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,家具-用具-10001150,家具,用具,"Tenex 闹钟, 耐用",1103.2,5,0.0,242.2
150,CN-202022-3230180,2023-10-22,2023-10-28,标准级,贺平-19105,贺平,消费者,海口,海南,中国,西南,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",139.02,1,0.0,13.86
152,CN-202022-4544243,2023-09-18,2023-09-20,一级,贺斯-20935,贺斯云,消费者,襄城,河南,中国,中南,办公用-信封-10000118,办公用品,信封,"GlobeWeis 马尼拉纸信封, 银色",278.04,2,0.0,27.72
153,CN-202022-4544243,2023-09-18,2023-09-20,一级,贺斯-20935,贺斯云,消费者,襄城,河南,中国,中南,家具-椅子-10003780,家具,椅子,"Harbour Creations 扶手椅, 红色",1989.162,1,0.1,751.422
156,US-202022-2560726,2023-05-02,2023-05-07,标准级,康丽-15865,康丽,消费者,温州,浙江,中国,华东,技术-电话-10004336,技术,电话,"三星 办公室电话机, 全尺寸",1117.368,6,0.4,-37.632
173,CN-202022-2491194,2023-10-30,2023-11-04,标准级,徐蔓-17965,徐蔓楚,公司,洮南,吉林,中国,东北,办公用-美术-10002471,办公用品,美术,"Boston 记号笔, 蓝色",295.344,3,0.2,55.104
178,CN-202022-1122727,2023-02-27,2023-03-03,标准级,佘凤-12970,佘凤,公司,运城,山西,中国,华北,家具-桌子-10003757,家具,桌子,"Chromcraft 木桌, 组装",8469.825,5,0.25,1806.525
181,CN-202022-2866628,2023-08-18,2023-08-22,标准级,谢聪-11665,谢聪,消费者,杭州,浙江,中国,华东,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",250.6,5,0.0,47.6
182,CN-202022-2062805,2023-05-22,2023-05-26,标准级,田妮-18595,田妮,小型企业,南昌,江西,中国,华东,技术-设备-10000066,技术,设备,"松下 喷墨打印机, 耐用",2913.96,2,0.0,116.48
201,US-202022-3065733,2023-06-19,2023-06-24,标准级,毛升-20155,毛升,小型企业,苏州,江苏,中国,华东,家具-桌子-10004333,家具,桌子,"Barricks 电脑桌, 长方形",2662.296,3,0.6,-732.144
208,US-202022-4870971,2023-11-29,2023-12-03,标准级,傅晨-11110,傅晨,公司,枝江,湖北,中国,中南,技术-配件-10004773,技术,配件,"贝尔金 闪存驱动器, 回收",890.4,8,0.4,-549.92
209,US-202022-4870971,2023-11-29,2023-12-03,标准级,傅晨-11110,傅晨,公司,枝江,湖北,中国,中南,技术-电话-10002515,技术,电话,"诺基亚 智能手机, 混合尺寸",1411.2,4,0.4,188.16
212,CN-202022-5339863,2023-04-10,2023-04-12,一级,贾柏-18910,贾柏,小型企业,潍坊,山东,中国,华东,办公用-标签-10002541,办公用品,标签,"Harbour Creations 运输标签, 可调",43.68,1,0.0,6.02
213,CN-202022-5339863,2023-04-10,2023-04-12,一级,贾柏-18910,贾柏,小型企业,潍坊,山东,中国,华东,办公用-收纳-10003407,办公用品,收纳具,"Tenex 盒, 金属",217.98,3,0.0,69.72
214,CN-202022-2995973,2023-08-05,2023-08-07,二级,陈健-14545,陈健,公司,潍坊,山东,中国,华东,办公用-装订-10004876,办公用品,装订机,"Avery 标签, 实惠",147.7,5,0.0,73.5
215,CN-202022-2995973,2023-08-05,2023-08-07,二级,陈健-14545,陈健,公司,潍坊,山东,中国,华东,办公用-装订-10003513,办公用品,装订机,"Acco 标签, 耐用",188.16,4,0.0,48.72
216,CN-202022-2995973,2023-08-05,2023-08-07,二级,陈健-14545,陈健,公司,潍坊,山东,中国,华东,技术-配件-10001881,技术,配件,"Enermax 鼠标, 可编程",390.04,2,0.0,23.24
217,CN-202022-3266914,2023-10-26,2023-10-28,一级,赵德-12145,赵德伟,消费者,河源,广东,中国,中南,技术-配件-10003605,技术,配件,"SanDisk 闪存驱动器, 回收",348.6,2,0.0,27.72
218,CN-202022-3266914,2023-10-26,2023-10-28,一级,赵德-12145,赵德伟,消费者,河源,广东,中国,中南,办公用-用品-10004796,办公用品,用品,"Stiletto 大剪刀, 工业",463.96,2,0.0,69.44
219,CN-202022-3266914,2023-10-26,2023-10-28,一级,赵德-12145,赵德伟,消费者,河源,广东,中国,中南,技术-配件-10004228,技术,配件,"Enermax 键盘, 回收",1137.78,3,0.0,375.06
220,CN-202022-3266914,2023-10-26,2023-10-28,一级,赵德-12145,赵德伟,消费者,河源,广东,中国,中南,办公用-标签-10001866,办公用品,标签,"Novimex 运输标签, 可调",290.08,7,0.0,34.3
229,CN-202022-3253076,2023-11-09,2023-11-13,标准级,巩德-12070,巩德,小型企业,平顶山,河南,中国,中南,技术-设备-10001533,技术,设备,"松下 电话, 白色",1165.5,3,0.0,81.48
230,CN-202022-3253076,2023-11-09,2023-11-13,标准级,巩德-12070,巩德,小型企业,平顶山,河南,中国,中南,技术-电话-10003347,技术,电话,"摩托罗拉 信号增强器, 全尺寸",7413.56,11,0.0,2964.5
238,CN-202022-2862017,2023-11-15,2023-11-18,一级,贾丹-11920,贾丹,消费者,珠海,广东,中国,中南,办公用-收纳-10004035,办公用品,收纳具,"Rogers 盘, 蓝色",863.52,3,0.0,301.98
239,CN-202022-2045726,2023-02-01,2023-02-06,标准级,曹诚-11350,曹诚,公司,新民,辽宁,中国,东北,家具-书架-10000621,家具,书架,"Bush 书库, 金属",2037.168,2,0.4,-1086.512
240,CN-202022-2662386,2023-11-11,2023-11-13,二级,白立-16825,白立,公司,临汾,山西,中国,华北,办公用-标签-10001981,办公用品,标签,"Avery 圆形标签, 红色",97.44,3,0.0,19.32
242,US-202022-3585437,2023-07-03,2023-07-05,一级,贾君-15160,贾君,消费者,满洲里,内蒙古,中国,华北,办公用-系固-10003379,办公用品,系固件,"Advantus 夹子, 混合尺寸",140.616,3,0.4,-68.124
243,US-202022-3585437,2023-07-03,2023-07-05,一级,贾君-15160,贾君,消费者,满洲里,内蒙古,中国,华北,办公用-装订-10002115,办公用品,装订机,"Acco 打孔机, 实惠",84.336,1,0.4,-52.024
244,CN-202022-4347413,2023-12-09,2023-12-15,标准级,倪芬-12790,倪芬,小型企业,徐州,江苏,中国,华东,技术-电话-10001063,技术,电话,"苹果 智能手机, 全尺寸",1046.556,3,0.4,17.136
249,US-202022-1815663,2023-10-04,2023-10-07,二级,贾廉-17215,贾廉,消费者,钟祥,湖北,中国,中南,技术-设备-10003254,技术,设备,"StarTech 打印机, 白色",2138.472,3,0.4,-356.748
250,US-202022-1815663,2023-10-04,2023-10-07,二级,贾廉-17215,贾廉,消费者,钟祥,湖北,中国,中南,办公用-标签-10001176,办公用品,标签,"Avery 合法证物标签, 可调",172.48,4,0.0,30.8
251,US-202022-1815663,2023-10-04,2023-10-07,二级,贾廉-17215,贾廉,消费者,钟祥,湖北,中国,中南,办公用-用品-10002349,办公用品,用品,"Kleencut 剪刀, 钢",60.732,1,0.4,-31.388
255,CN-202022-2662386,2023-03-04,2023-03-06,二级,段杰-14800,段杰,公司,哈尔滨,黑龙江,中国,东北,办公用-系固-10000353,办公用品,系固件,"Stockwell 按钉, 金属",263.2,4,0.0,120.96
256,CN-202022-2662386,2023-03-04,2023-03-06,二级,段杰-14800,段杰,公司,哈尔滨,黑龙江,中国,东北,技术-电话-10004933,技术,电话,"思科 办公室电话机, 全尺寸",2670.5,7,0.0,0.0
262,CN-202022-4725073,2023-12-30,2024-01-03,标准级,徐关-15655,徐关茵,公司,芜湖,安徽,中国,华东,家具-椅子-10000951,家具,椅子,"Hon 椅垫, 红色",1554.84,6,0.0,466.2
263,CN-202022-4725073,2023-12-30,2024-01-03,标准级,徐关-15655,徐关茵,公司,芜湖,安徽,中国,华东,办公用-收纳-10003434,办公用品,收纳具,"Rogers 锁柜, 金属",3932.88,4,0.0,274.96
264,CN-202022-4725073,2023-12-30,2024-01-03,标准级,徐关-15655,徐关茵,公司,芜湖,安徽,中国,华东,技术-设备-10003240,技术,设备,"爱普生 电话, 红色",1458.24,4,0.0,116.48
265,CN-202022-4725073,2023-12-30,2024-01-03,标准级,徐关-15655,徐关茵,公司,芜湖,安徽,中国,华东,家具-椅子-10002161,家具,椅子,"Harbour Creations 摇椅, 每套两件",3484.6,5,0.0,1254.4
266,CN-202022-4015472,2023-09-13,2023-09-19,标准级,冯立-16735,冯立,消费者,泰兴,江苏,中国,华东,办公用-纸张-10001162,办公用品,纸张,"Enermax 令, 每包 12 个",456.54,3,0.0,49.98
267,CN-202022-4015472,2023-09-13,2023-09-19,标准级,冯立-16735,冯立,消费者,泰兴,江苏,中国,华东,技术-电话-10004858,技术,电话,"思科 耳机, 蓝色",742.896,3,0.4,86.436
271,CN-202022-4992845,2023-07-22,2023-07-26,标准级,贺升-20110,贺升,消费者,无锡,江苏,中国,华东,办公用-信封-10003337,办公用品,信封,"GlobeWeis 商业信封, 每套 50 个",485.52,6,0.0,174.72
276,CN-202022-1776641,2023-10-18,2023-10-22,标准级,林康-15400,林康,公司,重庆,重庆,中国,西南,办公用-收纳-10004913,办公用品,收纳具,"Eldon 文件车, 金属",2369.92,4,0.0,924.0
277,CN-202022-1776641,2023-10-18,2023-10-22,标准级,林康-15400,林康,公司,重庆,重庆,中国,西南,办公用-用品-10002441,办公用品,用品,"Fiskars 尺子, 蓝色",269.36,4,0.0,15.68
280,CN-202022-1424056,2023-05-01,2023-05-03,一级,郝立-16570,郝立勤,消费者,内江,四川,中国,西南,办公用-纸张-10001162,办公用品,纸张,"Enermax 令, 每包 12 个",304.36,2,0.0,33.32
281,CN-202022-1424056,2023-05-01,2023-05-03,一级,郝立-16570,郝立勤,消费者,内江,四川,中国,西南,办公用-装订-10002373,办公用品,装订机,"Cardinal 装订机盖, 回收",103.824,3,0.4,17.304
295,CN-202022-2505404,2023-01-22,2023-01-26,二级,陶磊-16105,陶磊,公司,开原,辽宁,中国,东北,办公用-收纳-10000306,办公用品,收纳具,"Smead 文件夹, 单宽度",81.76,1,0.0,29.4
300,CN-202022-1108121,2023-04-30,2023-05-07,标准级,孟斯-20980,孟斯云,公司,南昌,江西,中国,华东,办公用-标签-10000039,办公用品,标签,"Avery 可去除的标签, 白色",300.72,6,0.0,11.76
301,CN-202022-1108121,2023-04-30,2023-05-07,标准级,孟斯-20980,孟斯云,公司,南昌,江西,中国,华东,家具-椅子-10001258,家具,椅子,"Harbour Creations 扶手椅, 可调",6665.4,3,0.0,2999.22
302,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,技术-电话-10001870,技术,电话,"三星 信号增强器, 蓝色",6374.2,10,0.0,63.0
303,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,技术-设备-10003361,技术,设备,"松下 喷墨打印机, 多色",4369.26,3,0.0,655.2
304,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,办公用-装订-10004876,办公用品,装订机,"Avery 标签, 实惠",177.24,6,0.0,88.2
305,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,家具-用具-10002431,家具,用具,"Rubvermaid 灯泡, 一包多件",264.6,3,0.0,124.32
306,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,家具-用具-10000601,家具,用具,"Advantus 相框, 耐用",1166.9,5,0.0,420.0
307,CN-202022-4733722,2023-11-29,2023-12-02,一级,武欢-14260,武欢,小型企业,周口,河南,中国,中南,办公用-信封-10003425,办公用品,信封,"GlobeWeis 马尼拉纸信封, 红色",577.36,4,0.0,242.48
308,CN-202022-1391849,2023-03-27,2023-03-31,标准级,常丽-16180,常丽华,消费者,怀化,湖南,中国,中南,家具-椅子-10001812,家具,椅子,"Harbour Creations 折叠椅, 可调",2529.576,6,0.1,590.016
309,CN-202022-1391849,2023-03-27,2023-03-31,标准级,常丽-16180,常丽华,消费者,怀化,湖南,中国,中南,办公用-收纳-10002059,办公用品,收纳具,"Tenex 搁板, 工业",771.96,3,0.0,200.34
317,CN-202022-2000071,2023-10-31,2023-11-03,一级,贺斯-20935,贺斯云,消费者,塘沽,天津,中国,华北,家具-椅子-10003884,家具,椅子,"Hon 扶手椅, 可调",8579.76,4,0.0,686.0
318,CN-202022-2000071,2023-10-31,2023-11-03,一级,贺斯-20935,贺斯云,消费者,塘沽,天津,中国,华北,办公用-美术-10000566,办公用品,美术,"Binney & Smith 荧光笔, 整包",393.4,5,0.0,46.9
319,CN-202022-2000071,2023-10-31,2023-11-03,一级,贺斯-20935,贺斯云,消费者,塘沽,天津,中国,华北,家具-书架-10002309,家具,书架,"宜家 墙角架, 黑色",1161.16,2,0.0,127.68
325,CN-202022-1608087,2023-03-19,2023-03-21,一级,熊宣-20875,熊宣,消费者,焦作,河南,中国,中南,技术-电话-10001493,技术,电话,"三星 充电器, 整包",8907.36,3,0.0,2404.92
335,CN-202022-2966078,2023-10-04,2023-10-11,标准级,常刚-13090,常刚,消费者,宜昌,湖北,中国,中南,办公用-纸张-10001831,办公用品,纸张,"SanDisk 令, 优质",417.06,3,0.0,116.76
336,CN-202022-2966078,2023-10-04,2023-10-11,标准级,常刚-13090,常刚,消费者,宜昌,湖北,中国,中南,技术-复印-10003386,技术,复印机,"佳能 无线传真机, 彩色",1064.28,1,0.4,-372.54
337,CN-202022-4619981,2023-08-13,2023-08-18,标准级,卢淑-20455,卢淑芳,消费者,昆明,云南,中国,西南,技术-配件-10003153,技术,配件,"贝尔金 键区, 耐用",1352.4,5,0.0,121.1
338,CN-202022-4619981,2023-08-13,2023-08-18,标准级,卢淑-20455,卢淑芳,消费者,昆明,云南,中国,西南,家具-椅子-10001902,家具,椅子,"SAFCO 沙滩椅, 黑色",877.52,4,0.0,34.72
339,CN-202022-3074981,2023-12-31,2024-01-04,标准级,刘明-18295,刘明,公司,抚顺,辽宁,中国,东北,办公用-纸张-10000506,办公用品,纸张,"Enermax 羊皮纸, 优质",215.46,3,0.0,77.28
340,CN-202022-3074981,2023-12-31,2024-01-04,标准级,刘明-18295,刘明,公司,抚顺,辽宁,中国,东北,办公用-收纳-10004393,办公用品,收纳具,"Rogers 文件车, 金属",5908.14,9,0.0,767.34
341,CN-202022-3074981,2023-12-31,2024-01-04,标准级,刘明-18295,刘明,公司,抚顺,辽宁,中国,东北,办公用-装订-10002870,办公用品,装订机,"Ibico 标签, 回收",77.868,3,0.4,-18.312
342,CN-202022-3074981,2023-12-31,2024-01-04,标准级,刘明-18295,刘明,公司,抚顺,辽宁,中国,东北,办公用-系固-10004381,办公用品,系固件,"Accos 图钉, 金属",115.92,3,0.4,-69.72
343,CN-202022-3074981,2023-12-31,2024-01-04,标准级,刘明-18295,刘明,公司,抚顺,辽宁,中国,东北,家具-书架-10000835,家具,书架,"Dania 搁架, 金属",2363.34,5,0.4,-1103.06
344,US-202022-2756371,2023-03-27,2023-03-29,一级,彭琼-19645,彭琼,公司,嘉兴,浙江,中国,华东,办公用-器具-10004222,办公用品,器具,"KitchenAid 咖啡研磨机, 黑色",195.72,1,0.4,-101.22
345,US-202022-5364655,2023-07-12,2023-07-18,标准级,王嘉-14530,王嘉丽,公司,淮阴,江苏,中国,华东,技术-电话-10003816,技术,电话,"摩托罗拉 耳机, 全尺寸",453.768,2,0.4,-121.072
346,US-202022-5364655,2023-07-12,2023-07-18,标准级,王嘉-14530,王嘉丽,公司,淮阴,江苏,中国,华东,办公用-系固-10003871,办公用品,系固件,"Stockwell 订书钉, 每包 12 个",143.22,5,0.4,-91.28
347,US-202022-5364655,2023-07-12,2023-07-18,标准级,王嘉-14530,王嘉丽,公司,淮阴,江苏,中国,华东,办公用-纸张-10002428,办公用品,纸张,"施乐 信纸, 多色",432.88,2,0.0,207.76
350,US-202022-3381572,2023-01-15,2023-01-20,标准级,黄雯-21715,黄雯,小型企业,包头,内蒙古,中国,华北,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.496,3,0.4,-46.284
351,US-202022-3381572,2023-01-15,2023-01-20,标准级,黄雯-21715,黄雯,小型企业,包头,内蒙古,中国,华北,家具-用具-10000649,家具,用具,"Eldon 闹钟, 黑色",158.256,1,0.4,15.736
352,CN-202022-3476099,2023-08-30,2023-09-03,标准级,秦淑-20440,秦淑芳,公司,开远,云南,中国,西南,家具-书架-10004714,家具,书架,"Sauder 柜, 传统",4667.04,6,0.0,792.96
353,CN-202022-3476099,2023-08-30,2023-09-03,标准级,秦淑-20440,秦淑芳,公司,开远,云南,中国,西南,办公用-系固-10003721,办公用品,系固件,"Stockwell 图钉, 整包",122.64,2,0.0,42.84
354,CN-202022-3476099,2023-08-30,2023-09-03,标准级,秦淑-20440,秦淑芳,公司,开远,云南,中国,西南,办公用-用品-10003562,办公用品,用品,"Fiskars 剪刀, 锯齿状",278.04,3,0.0,24.78
